Cetaphil Transparent bottle
14:28:53:653 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:716 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:726 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:727 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:728 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
